image_name,model_name,inference_time_seconds
fifa.jpg,DeepSeek_R1_Abliterated_Gemma3_12B,47.80744981765747
fifa.jpg,DeepSeek_R1_Abliterated_MiniCPM_V_8B,28.36185598373413
fifa.jpg,DeepSeek_R1_Abliterated_Phi_14B,39.66975498199463
fifa.jpg,Phi4_14B_LLaVA_7B,43.056731939315796
fifa.jpg,Phi4_14B_LLama3_2_Vision_11B,40.18194317817688
fifa.jpg,Phi4_14B_Gemma3_12B,45.3490788936615
fifa.jpg,Phi4_14B_MiniCPM_V_8B,40.871479988098145
fifa.jpg,Phi4_14B_Phi_14B,37.83898711204529
bike.jpg,LLaVA_7B,16.03690004348755
bike.jpg,LLama3_2_Vision_11B,118.59563422203064
bike.jpg,Gemma3_12B,52.792564153671265
bike.jpg,MiniCPM_V_8B,36.2105610370636
bike.jpg,Phi_14B,27.926321983337402
bike.jpg,LLaVA_LLama3_8B,18.063672065734863
bike.jpg,BakLLaVA_7B,10.72244930267334
bike.jpg,Granite3_2_Vision,56.522594690322876
bike.jpg,DeepSeek_Reasoning_LLaVA_7B,60.577731132507324
bike.jpg,DeepSeek_Reasoning_LLama3_2_Vision_11B,55.93718886375427
bike.jpg,DeepSeek_Reasoning_Gemma3_12B,58.96986389160156
bike.jpg,DeepSeek_Reasoning_MiniCPM_V_8B,54.46564483642578
bike.jpg,DeepSeek_Reasoning_Phi_14B,78.58760690689087
bike.jpg,LLama3_1_Intuitive_Thinker_LLaVA_7B,36.679555892944336
bike.jpg,LLama3_1_Intuitive_Thinker_LLama3_2_Vision_11B,51.7010931968689
bike.jpg,LLama3_1_Intuitive_Thinker_Gemma3_12B,61.90640997886658
bike.jpg,LLama3_1_Intuitive_Thinker_MiniCPM_V_8B,61.29837417602539
bike.jpg,LLama3_1_Intuitive_Thinker_Phi_14B,43.34862804412842
bike.jpg,DeepSeek_R1_Abliterated_LLaVA_7B,26.865718841552734
bike.jpg,DeepSeek_R1_Abliterated_LLama3_2_Vision_11B,35.481605768203735
bike.jpg,DeepSeek_R1_Abliterated_Gemma3_12B,26.035261869430542
bike.jpg,DeepSeek_R1_Abliterated_MiniCPM_V_8B,38.353896379470825
bike.jpg,DeepSeek_R1_Abliterated_Phi_14B,27.25639796257019
bike.jpg,Phi4_14B_LLaVA_7B,48.929051876068115
bike.jpg,Phi4_14B_LLama3_2_Vision_11B,39.9068078994751
bike.jpg,Phi4_14B_Gemma3_12B,47.922338008880615
bike.jpg,Phi4_14B_MiniCPM_V_8B,45.319201946258545
bike.jpg,Phi4_14B_Phi_14B,43.91517996788025
roadtrip.jpg,LLaVA_7B,18.41197371482849
roadtrip.jpg,LLama3_2_Vision_11B,118.23949408531189
roadtrip.jpg,Gemma3_12B,52.09346604347229
roadtrip.jpg,MiniCPM_V_8B,50.49058985710144
roadtrip.jpg,Phi_14B,33.42138695716858
roadtrip.jpg,LLaVA_LLama3_8B,15.583554029464722
roadtrip.jpg,BakLLaVA_7B,9.213125944137573
roadtrip.jpg,Granite3_2_Vision,63.581400871276855
roadtrip.jpg,DeepSeek_Reasoning_LLaVA_7B,46.31749606132507
roadtrip.jpg,DeepSeek_Reasoning_LLama3_2_Vision_11B,39.71853804588318
roadtrip.jpg,DeepSeek_Reasoning_Gemma3_12B,70.4402322769165
roadtrip.jpg,DeepSeek_Reasoning_MiniCPM_V_8B,61.92437291145325
roadtrip.jpg,DeepSeek_Reasoning_Phi_14B,58.34199237823486
roadtrip.jpg,LLama3_1_Intuitive_Thinker_LLaVA_7B,65.47319412231445
roadtrip.jpg,LLama3_1_Intuitive_Thinker_LLama3_2_Vision_11B,64.93320655822754
roadtrip.jpg,LLama3_1_Intuitive_Thinker_Gemma3_12B,56.16820192337036
roadtrip.jpg,LLama3_1_Intuitive_Thinker_MiniCPM_V_8B,47.79937791824341
roadtrip.jpg,LLama3_1_Intuitive_Thinker_Phi_14B,48.18367910385132
roadtrip.jpg,DeepSeek_R1_Abliterated_LLaVA_7B,35.63133192062378
roadtrip.jpg,DeepSeek_R1_Abliterated_LLama3_2_Vision_11B,27.406545162200928
roadtrip.jpg,DeepSeek_R1_Abliterated_Gemma3_12B,51.84070706367493
roadtrip.jpg,DeepSeek_R1_Abliterated_MiniCPM_V_8B,39.60786700248718
roadtrip.jpg,DeepSeek_R1_Abliterated_Phi_14B,29.76588797569275
roadtrip.jpg,Phi4_14B_LLaVA_7B,45.63177704811096
roadtrip.jpg,Phi4_14B_LLama3_2_Vision_11B,34.996434926986694
roadtrip.jpg,Phi4_14B_Gemma3_12B,40.984179973602295
roadtrip.jpg,Phi4_14B_MiniCPM_V_8B,40.12489104270935
roadtrip.jpg,Phi4_14B_Phi_14B,48.13273286819458
gym.jpg,LLaVA_7B,17.17338800430298
gym.jpg,LLama3_2_Vision_11B,101.93279719352722
gym.jpg,Gemma3_12B,55.8858859539032
gym.jpg,MiniCPM_V_8B,45.939656019210815
gym.jpg,Phi_14B,57.13799595832825
gym.jpg,LLaVA_LLama3_8B,19.56358504295349
gym.jpg,BakLLaVA_7B,9.90908694267273
gym.jpg,Granite3_2_Vision,68.44915795326233
gym.jpg,DeepSeek_Reasoning_LLaVA_7B,57.794440031051636
gym.jpg,DeepSeek_Reasoning_LLama3_2_Vision_11B,41.88481688499451
gym.jpg,DeepSeek_Reasoning_Gemma3_12B,58.12506103515625
gym.jpg,DeepSeek_Reasoning_MiniCPM_V_8B,78.87046599388123
gym.jpg,DeepSeek_Reasoning_Phi_14B,40.68169975280762
gym.jpg,LLama3_1_Intuitive_Thinker_LLaVA_7B,71.11441707611084
gym.jpg,LLama3_1_Intuitive_Thinker_LLama3_2_Vision_11B,50.55461311340332
gym.jpg,LLama3_1_Intuitive_Thinker_Gemma3_12B,44.43895506858826
gym.jpg,LLama3_1_Intuitive_Thinker_MiniCPM_V_8B,47.681610107421875
gym.jpg,LLama3_1_Intuitive_Thinker_Phi_14B,53.71249198913574
gym.jpg,DeepSeek_R1_Abliterated_LLaVA_7B,50.33651256561279
gym.jpg,DeepSeek_R1_Abliterated_LLama3_2_Vision_11B,36.9018349647522
gym.jpg,DeepSeek_R1_Abliterated_Gemma3_12B,24.75022792816162
gym.jpg,DeepSeek_R1_Abliterated_MiniCPM_V_8B,49.893158197402954
gym.jpg,DeepSeek_R1_Abliterated_Phi_14B,30.156728982925415
gym.jpg,Phi4_14B_LLaVA_7B,43.75220990180969
gym.jpg,Phi4_14B_LLama3_2_Vision_11B,44.11987900733948
gym.jpg,Phi4_14B_Gemma3_12B,35.74592614173889
gym.jpg,Phi4_14B_MiniCPM_V_8B,40.410903215408325
gym.jpg,Phi4_14B_Phi_14B,49.468043088912964
reddressgirl.jpg,LLaVA_7B,22.200084924697876
reddressgirl.jpg,LLama3_2_Vision_11B,107.11319589614868
reddressgirl.jpg,Gemma3_12B,51.769935846328735
reddressgirl.jpg,MiniCPM_V_8B,51.99151802062988
reddressgirl.jpg,Phi_14B,18.926241159439087
reddressgirl.jpg,LLaVA_LLama3_8B,21.2654869556427
reddressgirl.jpg,BakLLaVA_7B,8.888220071792603
reddressgirl.jpg,Granite3_2_Vision,74.25896215438843
reddressgirl.jpg,DeepSeek_Reasoning_LLaVA_7B,59.4053750038147
reddressgirl.jpg,DeepSeek_Reasoning_LLama3_2_Vision_11B,45.88301420211792
reddressgirl.jpg,DeepSeek_Reasoning_Gemma3_12B,51.35399675369263
reddressgirl.jpg,DeepSeek_Reasoning_MiniCPM_V_8B,55.79272484779358
reddressgirl.jpg,DeepSeek_Reasoning_Phi_14B,46.06667184829712
reddressgirl.jpg,LLama3_1_Intuitive_Thinker_LLaVA_7B,53.80539798736572
reddressgirl.jpg,LLama3_1_Intuitive_Thinker_LLama3_2_Vision_11B,31.178843021392822
reddressgirl.jpg,LLama3_1_Intuitive_Thinker_Gemma3_12B,35.21017026901245
reddressgirl.jpg,LLama3_1_Intuitive_Thinker_MiniCPM_V_8B,27.874200105667114
reddressgirl.jpg,LLama3_1_Intuitive_Thinker_Phi_14B,58.00198984146118
reddressgirl.jpg,DeepSeek_R1_Abliterated_LLaVA_7B,36.32883810997009
reddressgirl.jpg,DeepSeek_R1_Abliterated_LLama3_2_Vision_11B,27.923763036727905
reddressgirl.jpg,DeepSeek_R1_Abliterated_Gemma3_12B,21.929479122161865
reddressgirl.jpg,DeepSeek_R1_Abliterated_MiniCPM_V_8B,28.430155038833618
reddressgirl.jpg,DeepSeek_R1_Abliterated_Phi_14B,36.24349308013916
reddressgirl.jpg,Phi4_14B_LLaVA_7B,47.38334393501282
reddressgirl.jpg,Phi4_14B_LLama3_2_Vision_11B,41.332886934280396
reddressgirl.jpg,Phi4_14B_Gemma3_12B,49.745161294937134
reddressgirl.jpg,Phi4_14B_MiniCPM_V_8B,35.3918080329895
reddressgirl.jpg,Phi4_14B_Phi_14B,42.40330386161804
manwithbike.jpg,LLaVA_7B,20.337312936782837
manwithbike.jpg,LLama3_2_Vision_11B,112.19628691673279
manwithbike.jpg,Gemma3_12B,54.18611216545105
manwithbike.jpg,MiniCPM_V_8B,29.760364055633545
manwithbike.jpg,Phi_14B,36.33939599990845
manwithbike.jpg,LLaVA_LLama3_8B,17.6142680644989
manwithbike.jpg,BakLLaVA_7B,10.369318008422852
manwithbike.jpg,Granite3_2_Vision,50.46917510032654
manwithbike.jpg,DeepSeek_Reasoning_LLaVA_7B,57.95498585700989
manwithbike.jpg,DeepSeek_Reasoning_LLama3_2_Vision_11B,51.21207308769226
manwithbike.jpg,DeepSeek_Reasoning_Gemma3_12B,67.1351671218872
manwithbike.jpg,DeepSeek_Reasoning_MiniCPM_V_8B,32.598872900009155
manwithbike.jpg,DeepSeek_Reasoning_Phi_14B,53.04127383232117
manwithbike.jpg,LLama3_1_Intuitive_Thinker_LLaVA_7B,33.90512990951538
manwithbike.jpg,LLama3_1_Intuitive_Thinker_LLama3_2_Vision_11B,45.244760274887085
manwithbike.jpg,LLama3_1_Intuitive_Thinker_Gemma3_12B,60.059849977493286
manwithbike.jpg,LLama3_1_Intuitive_Thinker_MiniCPM_V_8B,33.45402503013611
manwithbike.jpg,LLama3_1_Intuitive_Thinker_Phi_14B,33.22879981994629
manwithbike.jpg,DeepSeek_R1_Abliterated_LLaVA_7B,36.869467973709106
manwithbike.jpg,DeepSeek_R1_Abliterated_LLama3_2_Vision_11B,41.40103816986084
manwithbike.jpg,DeepSeek_R1_Abliterated_Gemma3_12B,28.96395206451416
manwithbike.jpg,DeepSeek_R1_Abliterated_MiniCPM_V_8B,45.728590965270996
manwithbike.jpg,DeepSeek_R1_Abliterated_Phi_14B,45.319053173065186
manwithbike.jpg,Phi4_14B_LLaVA_7B,44.08981394767761
manwithbike.jpg,Phi4_14B_LLama3_2_Vision_11B,38.66967821121216
manwithbike.jpg,Phi4_14B_Gemma3_12B,39.58674097061157
manwithbike.jpg,Phi4_14B_MiniCPM_V_8B,43.7041220664978
manwithbike.jpg,Phi4_14B_Phi_14B,49.0393180847168
sadman.jpg,LLaVA_7B,18.317556858062744
sadman.jpg,LLama3_2_Vision_11B,111.31655788421631
sadman.jpg,Gemma3_12B,52.41676378250122
sadman.jpg,MiniCPM_V_8B,16.509446144104004
sadman.jpg,Phi_14B,34.66320061683655
sadman.jpg,LLaVA_LLama3_8B,13.815850973129272
sadman.jpg,BakLLaVA_7B,9.294041156768799
sadman.jpg,Granite3_2_Vision,29.53673505783081
sadman.jpg,DeepSeek_Reasoning_LLaVA_7B,55.2234570980072
sadman.jpg,DeepSeek_Reasoning_LLama3_2_Vision_11B,48.6640248298645
sadman.jpg,DeepSeek_Reasoning_Gemma3_12B,51.10348892211914
sadman.jpg,DeepSeek_Reasoning_MiniCPM_V_8B,74.70888900756836
sadman.jpg,DeepSeek_Reasoning_Phi_14B,56.44980978965759
sadman.jpg,LLama3_1_Intuitive_Thinker_LLaVA_7B,39.05488991737366
sadman.jpg,LLama3_1_Intuitive_Thinker_LLama3_2_Vision_11B,33.74309515953064
sadman.jpg,LLama3_1_Intuitive_Thinker_Gemma3_12B,34.68319296836853
sadman.jpg,LLama3_1_Intuitive_Thinker_MiniCPM_V_8B,33.352768898010254
sadman.jpg,LLama3_1_Intuitive_Thinker_Phi_14B,34.2505841255188
sadman.jpg,DeepSeek_R1_Abliterated_LLaVA_7B,43.470564126968384
sadman.jpg,DeepSeek_R1_Abliterated_LLama3_2_Vision_11B,25.200093030929565
sadman.jpg,DeepSeek_R1_Abliterated_Gemma3_12B,38.0725371837616
sadman.jpg,DeepSeek_R1_Abliterated_MiniCPM_V_8B,42.765275955200195
sadman.jpg,DeepSeek_R1_Abliterated_Phi_14B,28.60602879524231
sadman.jpg,Phi4_14B_LLaVA_7B,46.191794872283936
sadman.jpg,Phi4_14B_LLama3_2_Vision_11B,44.207489013671875
sadman.jpg,Phi4_14B_Gemma3_12B,43.079265117645264
sadman.jpg,Phi4_14B_MiniCPM_V_8B,44.34312891960144
sadman.jpg,Phi4_14B_Phi_14B,44.54959583282471
holi.jpg,LLaVA_7B,18.591815948486328
holi.jpg,LLama3_2_Vision_11B,113.9869589805603
holi.jpg,Gemma3_12B,52.44902801513672
holi.jpg,MiniCPM_V_8B,34.03446078300476
holi.jpg,Phi_14B,34.35024619102478
holi.jpg,LLaVA_LLama3_8B,20.408602952957153
holi.jpg,BakLLaVA_7B,7.725338935852051
holi.jpg,Granite3_2_Vision,50.417208194732666
holi.jpg,DeepSeek_Reasoning_LLaVA_7B,51.72519588470459
holi.jpg,DeepSeek_Reasoning_LLama3_2_Vision_11B,46.70223808288574
holi.jpg,DeepSeek_Reasoning_Gemma3_12B,40.45987677574158
holi.jpg,DeepSeek_Reasoning_MiniCPM_V_8B,33.27291917800903
holi.jpg,DeepSeek_Reasoning_Phi_14B,66.2145836353302
holi.jpg,LLama3_1_Intuitive_Thinker_LLaVA_7B,57.15370416641235
holi.jpg,LLama3_1_Intuitive_Thinker_LLama3_2_Vision_11B,31.397691249847412
holi.jpg,LLama3_1_Intuitive_Thinker_Gemma3_12B,26.505760669708252
holi.jpg,LLama3_1_Intuitive_Thinker_MiniCPM_V_8B,35.104443311691284
holi.jpg,LLama3_1_Intuitive_Thinker_Phi_14B,70.54068183898926
holi.jpg,DeepSeek_R1_Abliterated_LLaVA_7B,38.605082750320435
holi.jpg,DeepSeek_R1_Abliterated_LLama3_2_Vision_11B,20.569489240646362
holi.jpg,DeepSeek_R1_Abliterated_Gemma3_12B,29.30276083946228
holi.jpg,DeepSeek_R1_Abliterated_MiniCPM_V_8B,30.884443998336792
holi.jpg,DeepSeek_R1_Abliterated_Phi_14B,34.80900311470032
holi.jpg,Phi4_14B_LLaVA_7B,45.02227830886841
holi.jpg,Phi4_14B_LLama3_2_Vision_11B,38.90865397453308
holi.jpg,Phi4_14B_Gemma3_12B,41.90743088722229
holi.jpg,Phi4_14B_MiniCPM_V_8B,41.48107194900513
holi.jpg,Phi4_14B_Phi_14B,43.071301221847534
gossip.jpg,LLaVA_7B,19.133246898651123
gossip.jpg,LLama3_2_Vision_11B,107.45047283172607
gossip.jpg,Gemma3_12B,54.343350648880005
gossip.jpg,MiniCPM_V_8B,18.4669029712677
gossip.jpg,Phi_14B,28.61282205581665
gossip.jpg,LLaVA_LLama3_8B,16.468491077423096
gossip.jpg,BakLLaVA_7B,10.619035959243774
gossip.jpg,Granite3_2_Vision,29.679276943206787
gossip.jpg,DeepSeek_Reasoning_LLaVA_7B,53.48516297340393
gossip.jpg,DeepSeek_Reasoning_LLama3_2_Vision_11B,50.22146821022034
gossip.jpg,DeepSeek_Reasoning_Gemma3_12B,68.2448079586029
gossip.jpg,DeepSeek_Reasoning_MiniCPM_V_8B,48.13420510292053
gossip.jpg,DeepSeek_Reasoning_Phi_14B,61.82830286026001
gossip.jpg,LLama3_1_Intuitive_Thinker_LLaVA_7B,53.95758318901062
gossip.jpg,LLama3_1_Intuitive_Thinker_LLama3_2_Vision_11B,40.982669830322266
gossip.jpg,LLama3_1_Intuitive_Thinker_Gemma3_12B,36.76900005340576
gossip.jpg,LLama3_1_Intuitive_Thinker_MiniCPM_V_8B,26.505505084991455
gossip.jpg,LLama3_1_Intuitive_Thinker_Phi_14B,129.03875923156738
gossip.jpg,DeepSeek_R1_Abliterated_LLaVA_7B,50.41441297531128
gossip.jpg,DeepSeek_R1_Abliterated_LLama3_2_Vision_11B,32.954185962677
gossip.jpg,DeepSeek_R1_Abliterated_Gemma3_12B,48.77045798301697
gossip.jpg,DeepSeek_R1_Abliterated_MiniCPM_V_8B,35.69187092781067
gossip.jpg,DeepSeek_R1_Abliterated_Phi_14B,29.362682819366455
gossip.jpg,Phi4_14B_LLaVA_7B,39.57545304298401
gossip.jpg,Phi4_14B_LLama3_2_Vision_11B,37.6887731552124
gossip.jpg,Phi4_14B_Gemma3_12B,42.768614292144775
gossip.jpg,Phi4_14B_MiniCPM_V_8B,37.81773281097412
gossip.jpg,Phi4_14B_Phi_14B,45.23766589164734
coffeeposter.jpg,LLaVA_7B,18.29924201965332
coffeeposter.jpg,LLama3_2_Vision_11B,122.5958080291748
coffeeposter.jpg,Gemma3_12B,55.40427279472351
coffeeposter.jpg,MiniCPM_V_8B,26.880802154541016
coffeeposter.jpg,Phi_14B,29.757895946502686
coffeeposter.jpg,LLaVA_LLama3_8B,19.870150089263916
coffeeposter.jpg,BakLLaVA_7B,10.996969938278198
coffeeposter.jpg,Granite3_2_Vision,40.61096906661987
coffeeposter.jpg,DeepSeek_Reasoning_LLaVA_7B,52.330106019973755
coffeeposter.jpg,DeepSeek_Reasoning_LLama3_2_Vision_11B,35.13396906852722
coffeeposter.jpg,DeepSeek_Reasoning_Gemma3_12B,58.60167193412781
coffeeposter.jpg,DeepSeek_Reasoning_MiniCPM_V_8B,27.466996908187866
coffeeposter.jpg,DeepSeek_Reasoning_Phi_14B,30.63928484916687
coffeeposter.jpg,LLama3_1_Intuitive_Thinker_LLaVA_7B,46.5406608581543
coffeeposter.jpg,LLama3_1_Intuitive_Thinker_LLama3_2_Vision_11B,49.08658313751221
coffeeposter.jpg,LLama3_1_Intuitive_Thinker_Gemma3_12B,34.72488284111023
coffeeposter.jpg,LLama3_1_Intuitive_Thinker_MiniCPM_V_8B,59.18025088310242
coffeeposter.jpg,LLama3_1_Intuitive_Thinker_Phi_14B,48.32361435890198
