"track_id","user_name","playlist_name","playlist_id","track_name","artist_name","album_name","danceability","energy","loudness","speechiness","acousticness","liveness","valence","tempo","time_signature","lyrics","themes"
"05mAIVLkIWc2d1UBYZBCp8","PratikHotchandani","LOVE <3","11TVEQoBsNMyQgBl99Yxwe","1999","Charli xcx, Troye Sivan","1999","0.739","0.742","-4.586","0.0329","0.0227","0.229","0.659","124.016","4 beats","1 Contributor1999 (16-Bit Charli XCX & Troye Sivan Emulation) Lyrics(16 Bit Version of 1999 by Charli XCX and Troye Sivan)You might also likeEmbed
(16 Bit Version of 1999 by Charli XCX and Troye Sivan)","['empowerment', 'adventure', 'nostalgia']"
"64yrDBpcdwEdNY9loyEGbX","PratikHotchandani","LOVE <3","11TVEQoBsNMyQgBl99Yxwe","21 Guns","Green Day","21st Century Breakdown","0.26","0.719","-4.77","0.0364","0.048","0.454","0.419","null","null","106 ContributorsTranslationsFrançaisTürkçe21 Guns Lyrics
Do you know what's worth fightin' for
When it's not worth dyin' for?
Does it take your breath away
And you feel yourself suffocatin'?
Does the pain weigh out the pride
And you look for a place to hide?
Did someone break your heart inside?
You're in ruins


One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
You and I


When you're at the end of the road
And you lost all sense of control
And your thoughts have taken their toll
When your mind breaks the spirit of your soul
Your faith walks on broken glass
And the hangover doesn't pass
Nothing's ever built to last
You're in ruins
See Green Day LiveGet tickets as low as $85You might also like
One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
You and I


Did you try to live on your own
When you burned down the house and home?
Did you stand too close to the fire
Like a liar looking for forgiveness from a stone?




When it's time to live and let die
And you can't get another try
Somethin' inside this heart has died
You're in ruins


One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
You and I92Embed

Do you know what's worth fightin' for
When it's not worth dyin' for?
Does it take your breath away
And you feel yourself suffocatin'?
Does the pain weigh out the pride
And you look for a place to hide?
Did someone break your heart inside?
You're in ruins


One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
You and I


When you're at the end of the road
And you lost all sense of control
And your thoughts have taken their toll
When your mind breaks the spirit of your soul
Your faith walks on broken glass
And the hangover doesn't pass
Nothing's ever built to last
You're in ruins


One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
You and I


Did you try to live on your own
When you burned down the house and home?
Did you stand too close to the fire
Like a liar looking for forgiveness from a stone?




When it's time to live and let die
And you can't get another try
Somethin' inside this heart has died
You're in ruins


One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
One, twenty-one guns
Lay down your arms, give up the fight
One, twenty-one guns
Throw up your arms into the sky
You and I","['sadness', 'energy', 'empowerment']"
"3yII7UwgLF6K5zW3xad3MP","PratikHotchandani","T👸","5W6TNjT9fMjTASm1Sl2AC8","22 (Taylor's Version)","Taylor Swift","Red (Taylor's Version)","0.642","0.695","-5.62","0.0281","0.000443","0.0753","0.642","103.984","4","41 ContributorsTranslationsУкраїнськаItalianoAfrikaansFrançaisHrvatskiTürkçeEspañolPortuguêsDeutschSlovenščinaPolskiMagyar22 (Taylor’s Version) Lyrics
It feels like a perfect night
To dress up like hipsters
And make fun of our exes
Uh-uh, uh-uh
It feels like a perfect night
For breakfast at midnight
To fall in love with strangers
Uh-uh, uh-uh


Yeah
We're happy, free, confused, and lonely at the same time
It's miserable and magical, oh yeah
Tonight's the night when we forget about the deadlines
It's time, oh-oh


I don't know about you
But I'm feelin' twenty-two
Everything will be alright if
You keep me next to you
You don't know about me
But I'll bet you want to
Everything will bе alright if
We just keep dancin' like we'rе
Twenty-two
Twenty-two
You might also like
It seems like one of those nights
This place is too crowded
Too many cool kids
Uh-uh, uh-uh (Who's Taylor Swift anyway? Ew)
It seems like one of those nights
We ditch the whole scene
And end up dreamin'
Instead of sleepin'


Yeah
We're happy, free, confused, and lonely in the best way
It's miserable and magical, oh, yeah
Tonight's the night when we forget about the heartbreaks
It's time, oh-oh


(Hey)
I don't know about you
But I'm feelin' twenty-two
Everything will be alright if (Ooh)
You keep me next to you
You don't know about me
But I'll bet you want to
Everything will be alright if (Alright)
We just keep dancin' like we're
Twenty-two (Oh, oh, oh, oh, oh)
Twenty-two (I don't know about you)
Twenty-two
Twenty-two (Ooh)

It feels like one of those nights
We ditch the whole scene
It feels like one of those nights
We won't be sleepin'
It feels like one of those nights
You look like bad news
I gotta have you
I gotta have you


Ooh, oh
Yeah, hey, yeah


(Hey)
I don't know about you (I don't know about you)
But I'm feelin' twenty-two
Everything will be alright if (Ooh, oh-oh)
You keep me next to you
You don't know about me (You don't know about me)
But I'll bet you want to
Everything will be alright if
We just keep dancin' like we're (Dance like we're twenty-two)
Twenty-two (Ooh, woah-oh-oh-oh)
Twenty-two (Dancin' like)
Twenty-two (Yeah, yeah)
Twenty-two (Yeah, yeah, yeah)

It feels like one of those nights (Twenty-two)
We ditch the whole scene
It feels like one of those nights (Twenty-two)
We won't be sleepin'
It feels like one of those nights (Twenty-two)
You look like bad news
I gotta have you
I gotta have you10Embed

It feels like a perfect night
To dress up like hipsters
And make fun of our exes
Uh-uh, uh-uh
It feels like a perfect night
For breakfast at midnight
To fall in love with strangers
Uh-uh, uh-uh


Yeah
We're happy, free, confused, and lonely at the same time
It's miserable and magical, oh yeah
Tonight's the night when we forget about the deadlines
It's time, oh-oh


I don't know about you
But I'm feelin' twenty-two
Everything will be alright if
You keep me next to you
You don't know about me
But I'll bet you want to
Everything will bе alright if
We just keep dancin' like we'rе
Twenty-two
Twenty-two


It seems like one of those nights
This place is too crowded
Too many cool kids
Uh-uh, uh-uh (Who's Taylor Swift anyway? Ew)
It seems like one of those nights
We ditch the whole scene
And end up dreamin'
Instead of sleepin'


Yeah
We're happy, free, confused, and lonely in the best way
It's miserable and magical, oh, yeah
Tonight's the night when we forget about the heartbreaks
It's time, oh-oh


(Hey)
I don't know about you
But I'm feelin' twenty-two
Everything will be alright if (Ooh)
You keep me next to you
You don't know about me
But I'll bet you want to
Everything will be alright if (Alright)
We just keep dancin' like we're
Twenty-two (Oh, oh, oh, oh, oh)
Twenty-two (I don't know about you)
Twenty-two
Twenty-two (Ooh)


It feels like one of those nights
We ditch the whole scene
It feels like one of those nights
We won't be sleepin'
It feels like one of those nights
You look like bad news
I gotta have you
I gotta have you


Ooh, oh
Yeah, hey, yeah


(Hey)
I don't know about you (I don't know about you)
But I'm feelin' twenty-two
Everything will be alright if (Ooh, oh-oh)
You keep me next to you
You don't know about me (You don't know about me)
But I'll bet you want to
Everything will be alright if
We just keep dancin' like we're (Dance like we're twenty-two)
Twenty-two (Ooh, woah-oh-oh-oh)
Twenty-two (Dancin' like)
Twenty-two (Yeah, yeah)
Twenty-two (Yeah, yeah, yeah)


It feels like one of those nights (Twenty-two)
We ditch the whole scene
It feels like one of those nights (Twenty-two)
We won't be sleepin'
It feels like one of those nights (Twenty-two)
You look like bad news
I gotta have you
I gotta have you","['energy', 'empowerment', 'romance']"
"0U60hgxzGit7juEuHul2y3","PratikHotchandani","TikTok songs you can't get out of your head | 2025 TikTok songs & viral hits","0JFatPoPq82gNcPa4esOzj","25","Rod Wave","Last Lap","0.427","0.5","-8.27","0.141","0.286","0.127","0.269","63.925","5","31 Contributors25 Lyrics
Uh, uh-uh, uh, uh
Oh, do you do this often?
I know it sound wrong, like, everything I left in Maryland
I just don't wanna see myself anymore, I don't
They, like, they say they miss me and shit, shut up, for real, like, man
Look, 'kay


DJ, run it back, play my song in this bitch
Vibin' like I'm alone in this bitch, mm
Tit for tat, I got you back, was I wrong for that shit?
Tell me, is we too grown for that shit? Uh
I wanna lock it in, baby, no weighin' my options
Wanna travel, see the world, gettin' drunk on an island
Wanna settle, start a family, so tell me about it
And you so perfect, baby, don't give nobody that body (Okay)
Social anxiety, I fear
And I done been this way for some years
I don't really get along with my peers
Everything that they do to me is weird
So in a world full of weirdos, fools, and scrubs
Tell me, what is it you're willin' to do for love?
You know it's true that the datin' pool is fucked
Ain't nobody out here, baby, it just be us
And I know, and I know, and I know, and I know a broken heart when I see one
And I feel, and I feel, and I feel, and I feel like I love you more
Did you know? Do you know? Did you know? Do you know I'm a shoulder if you need one?
When I feel what I feel, keep it real, what’s the deal? I'm ready for
Go somewhere we could be alone, you and me alone
I remember bein' twenty-one when my life had just begun
Twenty-two, many things to see and do
Twenty-three, lookin' forward to twenty-four
Is it just me or it ain't no love no more?
Twenty-five, what a time to be alive
Am I getting old? Why do I feel tired?
All the same old things, the same old games
Same old pain, think it's time for a change 'cause
Certain shit ain't like me no more
Certain shit don't excite me no more
It don't excite me no more, no
It ain't like me no more
No more, no more
No, no, no, no, no
Certain shit don't excite me no more
It ain't like me no more
This ain't like me no more, no
It don't excite me no more, uh
You might also like
Uh1Embed

Uh, uh-uh, uh, uh
Oh, do you do this often?
I know it sound wrong, like, everything I left in Maryland
I just don't wanna see myself anymore, I don't
They, like, they say they miss me and shit, shut up, for real, like, man
Look, 'kay


DJ, run it back, play my song in this bitch
Vibin' like I'm alone in this bitch, mm
Tit for tat, I got you back, was I wrong for that shit?
Tell me, is we too grown for that shit? Uh
I wanna lock it in, baby, no weighin' my options
Wanna travel, see the world, gettin' drunk on an island
Wanna settle, start a family, so tell me about it
And you so perfect, baby, don't give nobody that body (Okay)
Social anxiety, I fear
And I done been this way for some years
I don't really get along with my peers
Everything that they do to me is weird
So in a world full of weirdos, fools, and scrubs
Tell me, what is it you're willin' to do for love?
You know it's true that the datin' pool is fucked
Ain't nobody out here, baby, it just be us
And I know, and I know, and I know, and I know a broken heart when I see one
And I feel, and I feel, and I feel, and I feel like I love you more
Did you know? Do you know? Did you know? Do you know I'm a shoulder if you need one?
When I feel what I feel, keep it real, what’s the deal? I'm ready for
Go somewhere we could be alone, you and me alone
I remember bein' twenty-one when my life had just begun
Twenty-two, many things to see and do
Twenty-three, lookin' forward to twenty-four
Is it just me or it ain't no love no more?
Twenty-five, what a time to be alive
Am I getting old? Why do I feel tired?
All the same old things, the same old games
Same old pain, think it's time for a change 'cause
Certain shit ain't like me no more
Certain shit don't excite me no more
It don't excite me no more, no
It ain't like me no more
No more, no more
No, no, no, no, no
Certain shit don't excite me no more
It ain't like me no more
This ain't like me no more, no
It don't excite me no more, uh


Uh","['nostalgia', 'sadness', 'adventure']"
"3aSWXU6owkZeVhh94XxEWO","PratikHotchandani","TikTok songs you can't get out of your head | 2025 TikTok songs & viral hits","0JFatPoPq82gNcPa4esOzj","30 For 30 (with Kendrick Lamar)","SZA, Kendrick Lamar","SOS Deluxe: LANA","0.714","0.415","-10.338","0.0634","0.758","0.133","0.506","140.059","4","","[]"
"6Im9k8u9iIzKMrmV7BWtlF","PratikHotchandani","Tik Tok Songs","0B618tRUBzjUG7bhXxK8Ez","34+35","Ariana Grande","Positions","0.83","0.585","-6.48","0.094","0.237","0.248","0.485","null","null","283 ContributorsTranslationsPolskiTürkçeEspañolСрпскиPortuguês한국어日本語MagyarDeutschFrançaisEestiNederlandsSvenskaItaliano34+35 Lyrics
Hmm


You might think I'm crazy
The way I've been cravin'
If I put it quite plainly
Just gimme them babies
So what you doin' tonight?
Better say, "Doin' you right" (Yeah)
Watchin' movies, but we ain't seen a thing tonight (Yeah)


I don't wanna keep you up (You up)
But show me, can you keep it up? (It up)
'Cause then I'll have to keep you up
Shit, maybe I'ma keep you up, boy
I've been drinkin' coffee (I've been drinkin' coffee; coffee)
And I've been eatin' healthy (I've been eatin' healthy; healthy)
You know I keep it squeaky, yeah (You know I keep it squeaky; squeaky)
Savin' up my energy (Yeah, yeah, savin' up my energy)


Can you stay up all night?
Fuck me 'til the daylight
Thirty-four, thirty-five (Ah)
Can you stay up all night? (All night)
Fuck me 'til the daylight
Thirty-four, thirty-five (Ah)
You might also like
You drink it just likе water (Water)
You say it tastes likе candy
So what you doin' tonight? (Tonight)
Better say, "Doin' you right" (Alright)
Watchin' movies, but we ain't seen a thing tonight (Yeah)


I don't wanna keep you up (You up)
But show me, can you keep it up? (It up)
'Cause then I'll have to keep you up
